   142	2024-01-15 18:21:08	duktape 2.7.0-6
   143	2024-01-15 18:21:08	glib-networking 1:2.78.0-1
   144	2024-01-15 18:21:08	gtk3 1:3.24.39-2
   145	2024-01-15 18:21:08	json-glib 1.8.0-1
   146	2024-01-15 18:21:08	libproxy 0.5.3-2
   147	2024-01-15 18:21:08	libsoup3 3.4.4-1
   148	2024-01-15 18:21:08	libstemmer 2.2.0-2
   149	2024-01-15 18:21:08	libxcomposite 0.4.6-1
   150	2024-01-15 18:21:08	libxinerama 1.1.5-1
   151	2024-01-15 18:21:08	libxkbcommon 1.6.0-1
   152	2024-01-15 18:21:08	libxrandr 1.5.4-1
   153	2024-01-15 18:21:08	tracker3 3.6.0-3
   154	2024-01-15 18:21:08	xkeyboard-config 2.40-1
   155	2024-01-15 18:21:14	gtk2 2.24.33-3
   156	2024-01-15 18:21:17	ninja 1.11.1-3
   157	2024-01-15 18:21:17	python-tqdm 4.66.1-2
   158	2024-01-15 18:21:17	python-typing_extensions 4.9.0-1
   159	2024-01-15 18:21:18	meson 1.3.1-1
   160	2024-01-15 18:23:29	libexif 0.6.24-2
   161	2024-01-15 18:23:29	qpdf 11.8.0-1
   162	2024-01-15 18:23:30	alsa-lib 1.2.10-2
   163	2024-01-15 18:23:30	alsa-topology-conf 1.2.5.1-3
   164	2024-01-15 18:23:30	alsa-ucm-conf 1.2.10-2
   165	2024-01-15 18:23:30	cups 1:2.4.7-2
   166	2024-01-15 18:23:30	cups-filters 2.0.0-1
   167	2024-01-15 18:23:30	libcupsfilters 2.0.0-1
   168	2024-01-15 18:23:30	libfbclient 4.0.0.2496-1
   169	2024-01-15 18:23:30	libmng 2.0.3-3
   170	2024-01-15 18:23:30	libpaper 2.1.2-1
   171	2024-01-15 18:23:30	libppd 2.0.0-1
   172	2024-01-15 18:23:30	libtommath 1.2.1-1
   173	2024-01-15 18:23:30	liburing 2.5-1
   174	2024-01-15 18:23:30	nspr 4.35-2
   175	2024-01-15 18:23:30	nss 3.96.1-1
   176	2024-01-15 18:23:30	openjpeg2 2.5.0-3
   177	2024-01-15 18:23:30	poppler 24.01.0-1
   178	2024-01-15 18:23:30	xdg-utils 1.2.0r25+g0f49cf5-1
   179	2024-01-15 18:23:30	xorg-xset 1.2.5-1
   180	2024-01-15 18:23:31	double-conversion 3.3.0-1
   181	2024-01-15 18:23:31	libevdev 1.13.1-1
   182	2024-01-15 18:23:31	libgudev 238-1
   183	2024-01-15 18:23:31	libinput 1.24.0-1
   184	2024-01-15 18:23:31	libwacom 2.9.0-2
   185	2024-01-15 18:23:31	libxkbcommon-x11 1.6.0-1
   186	2024-01-15 18:23:31	mariadb-libs 11.2.2-1
   187	2024-01-15 18:23:31	md4c 0.4.8-1
   188	2024-01-15 18:23:31	mtdev 1.1.6-2
   189	2024-01-15 18:23:31	qt5-translations 5.15.12-1
   190	2024-01-15 18:23:31	tslib 1.22-1
   191	2024-01-15 18:23:31	xcb-util 0.4.1-1
   192	2024-01-15 18:23:31	xcb-util-image 0.4.1-2
   193	2024-01-15 18:23:31	xcb-util-keysyms 0.4.1-4
   194	2024-01-15 18:23:31	xcb-util-renderutil 0.3.10-1
   195	2024-01-15 18:23:31	xcb-util-wm 0.4.2-1
   196	2024-01-15 18:23:32	libxv 1.0.12-1
   197	2024-01-15 18:23:32	postgresql-libs 16.1-4
   198	2024-01-15 18:23:32	qt5-base 5.15.12+kde+r147-1
   199	2024-01-15 18:23:32	unixodbc 2.3.12-1
   200	2024-01-15 18:23:38	doxygen 1.10.0-1

   error: target not found: #System:
   error: target not found: alg-pure-cala-config
   error: target not found: aosp-devel
   error: target not found: appmenu-qt4
   warning: arch-install-scripts-28-1 is up to date -- reinstalling
   warning: archiso-75-1 is up to date -- reinstalling
   warning: archlinux-keyring-20231222-1 is up to date -- reinstalling
   error: target not found: asp
   warning: autoconf-2.72-1 is up to date -- reinstalling
   warning: automake-1.16.5-2 is up to date -- reinstalling
   warning: avahi-1:0.8+r194+g3f79789-1 is up to date -- reinstalling
   warning: base-3-2 is up to date -- reinstalling
   warning: base-devel-1-1 is up to date -- reinstalling
   warning: bash-5.2.026-2 is up to date -- reinstalling
   warning: bat-0.24.0-1 is up to date -- reinstalling
   warning: bison-3.8.2-6 is up to date -- reinstalling
   error: target not found: bluez-firmware
   warning: btrfs-progs-6.7-1 is up to date -- reinstalling
   warning: bzip2-1.0.8-5 is up to date -- reinstalling
   error: target not found: caffeine-ng
   warning: cairo-1.18.0-1 is up to date -- reinstalling
   :: There are 3 providers available for cargo:
   :: Repository chaotic-aur
      1) rustup-git
   :: Repository extra
      2) rust  3) rustup

   Enter a number (default=1):
   warning: cmake-3.28.3-1 is up to date -- reinstalling
   warning: cryptsetup-2.7.0-1 is up to date -- reinstalling
   warning: cups-1:2.4.7-2 is up to date -- reinstalling
   warning: cups-filters-2.0.0-1 is up to date -- reinstalling
   warning: curl-8.6.0-3 is up to date -- reinstalling
   warning: dbus-1.14.10-2 is up to date -- reinstalling
   warning: dbus-broker-35-2 is up to date -- reinstalling
   warning: dbus-broker-units-35-2 is up to date -- reinstalling
   warning: devtools-1:1.0.4-1 is up to date -- reinstalling
   error: target not found: dex2jar
   error: target not found: didyoumean
   warning: diffutils-3.10-1 is up to date -- reinstalling
   warning: dosfstools-4.2-3 is up to date -- reinstalling
   warning: doxygen-1.10.0-1 is up to date -- reinstalling
   warning: e2fsprogs-1.47.0-1 is up to date -- reinstalling
   error: target not found: etcher-bin
   warning: eza-0.18.2-1 is up to date -- reinstalling
   warning: expac-10-5 is up to date -- reinstalling
   warning: fakeroot-1.33-2 is up to date -- reinstalling
   error: target not found: firmware-manager
   warning: flex-2.6.4-5 is up to date -- reinstalling
   warning: fontconfig-2:2.15.0-2 is up to date -- reinstalling
   warning: fzf-0.46.1-1 is up to date -- reinstalling
   warning: gawk-5.3.0-1 is up to date -- reinstalling
   warning: gcc-13.2.1-5 is up to date -- reinstalling
   warning: gcc-libs-13.2.1-5 is up to date -- reinstalling
